YTR064;YTR063;YTR062;YTR061;YPR066;YPR064
22.794;21.291;21.271;21.31;2.341;0.131
22.749;21.297;21.278;21.316;2.346;0.133
22.749;21.297;21.291;21.316;2.292;0.133
22.755;21.303;21.271;21.316;2.302;0.131
22.762;21.297;21.278;21.316;2.266;0.131
22.781;21.342;21.291;21.361;2.302;0.131
22.8;21.374;21.342;21.393;2.3;0.151
22.807;21.413;21.355;21.432;2.32;0.159
22.833;21.419;21.387;21.432;2.307;0.169
22.852;21.425;21.393;21.432;2.338;0.169
22.877;21.432;21.406;21.445;2.223;0.172
22.884;21.419;21.413;21.432;2.333;0.18
22.903;21.432;21.4;21.445;2.266;0.172
22.916;21.419;21.406;21.425;2.331;0.177
22.955;21.387;21.387;21.4;2.341;0.164
22.987;21.374;21.374;21.393;2.315;0.162
23.006;21.38;21.348;21.4;2.305;0.156
23.025;21.361;21.368;21.38;2.271;0.159
23.083;21.368;21.335;21.393;2.271;0.151
23.109;21.393;21.368;21.413;2.279;0.159
23.115;21.387;21.38;21.406;2.346;0.167
23.128;21.413;21.374;21.425;2.279;0.162
23.141;21.432;21.393;21.445;2.351;0.169
23.122;21.406;21.38;21.425;2.253;0.167
23.109;21.393;21.387;21.413;2.361;0.169
23.077;21.393;21.368;21.406;2.22;0.162
23.044;21.368;21.38;21.393;2.235;0.159
23.032;21.387;21.355;21.4;2.305;0.156
22.999;21.393;21.361;21.413;2.338;0.162
22.98;21.387;21.374;21.4;2.274;0.162
22.935;21.393;21.368;21.413;2.318;0.162
22.922;21.387;21.38;21.4;2.338;0.162
22.897;21.393;21.368;21.393;2.241;0.162
22.871;21.368;21.355;21.4;2.274;0.159
22.839;21.361;21.348;21.38;2.274;0.159
22.82;21.361;21.342;21.374;2.313;0.149
22.794;21.361;21.335;21.38;2.313;0.154
22.775;21.368;21.355;21.38;2.31;0.162
22.768;21.329;21.348;21.335;2.292;0.154
22.762;21.297;21.291;21.31;2.302;0.133
22.852;21.297;21.284;21.316;2.289;0.131
22.89;21.303;21.291;21.316;2.313;0.131
23.147;21.303;21.284;21.329;2.315;0.133
23.346;21.355;21.297;21.374;2.271;0.138
23.359;21.374;21.335;21.387;2.305;0.154
23.372;21.393;21.355;21.406;2.289;0.159
23.379;21.413;21.374;21.445;2.3;0.164
23.398;21.445;21.393;21.458;2.235;0.18
23.404;21.432;21.419;21.445;2.318;0.182
23.398;21.445;21.406;21.458;2.374;0.177
23.366;21.432;21.425;21.438;2.349;0.18
23.051;21.38;21.348;21.4;2.346;0.154
23.032;21.368;21.361;21.393;2.259;0.162
22.987;21.374;21.348;21.4;2.287;0.154
22.935;21.368;21.355;21.38;2.266;0.156
22.916;21.348;21.335;21.361;2.364;0.149
22.91;21.38;21.348;21.4;2.325;0.156
22.916;21.368;21.368;21.387;2.307;0.162
22.91;21.38;21.348;21.387;2.251;0.154
22.916;21.368;21.361;21.38;2.32;0.159
22.935;21.329;21.355;21.361;2.346;0.151
22.935;21.316;21.316;21.342;2.23;0.144
22.929;21.297;21.303;21.316;2.315;0.138
22.948;21.297;21.271;21.316;2.395;0.128
22.987;21.297;21.284;21.31;2.259;0.133
23.186;21.303;21.284;21.329;2.284;0.133
23.237;21.31;21.297;21.329;2.246;0.136
23.244;21.31;21.297;21.335;2.333;0.136
23.25;21.316;21.297;21.323;2.246;0.138
23.218;21.31;21.297;21.329;2.31;0.136
23.077;21.31;21.291;21.316;2.243;0.136
22.942;21.303;21.284;21.323;2.338;0.131
22.852;21.323;21.278;21.361;2.266;0.131
22.845;21.393;21.38;21.413;2.341;0.169
22.852;21.413;21.38;21.425;2.259;0.164
22.858;21.387;21.387;21.4;2.395;0.169
22.858;21.38;21.374;21.4;2.325;0.164
22.858;21.374;21.374;21.393;2.32;0.164
22.865;21.355;21.342;21.368;2.295;0.154
22.865;21.387;21.335;21.4;2.302;0.156
22.871;21.38;21.374;21.406;2.251;0.167
22.929;21.38;21.374;21.393;2.274;0.164
22.942;21.38;21.361;21.406;2.341;0.159
22.955;21.368;21.374;21.387;2.282;0.162
23.006;21.374;21.348;21.387;2.305;0.151
23.019;21.361;21.355;21.374;2.248;0.156
23.032;21.368;21.342;21.387;2.31;0.154
23.057;21.374;21.355;21.38;2.248;0.159
23.102;21.38;21.355;21.4;2.259;0.159
23.141;21.4;21.361;21.419;2.251;0.162
23.212;21.413;21.38;21.425;2.295;0.164
23.231;21.393;21.393;21.413;2.282;0.172
23.276;21.393;21.38;21.406;2.256;0.167
23.353;21.406;21.387;21.425;2.313;0.167
23.417;21.4;21.387;21.413;2.259;0.172
23.507;21.368;21.38;21.38;2.269;0.167
23.52;21.348;21.361;21.368;2.277;0.154
23.533;21.329;21.329;21.342;2.292;0.149
23.546;21.316;21.316;21.329;2.264;0.141
23.616;21.316;21.291;21.329;2.305;0.138
23.648;21.323;21.297;21.342;2.271;0.136
23.436;21.303;21.291;21.329;2.31;0.136
23.417;21.316;21.284;21.335;2.338;0.133
23.276;21.31;21.291;21.329;2.253;0.133
23.044;21.297;21.284;21.323;2.343;0.133
22.942;21.297;21.284;21.316;2.305;0.133
22.813;21.297;21.278;21.316;2.333;0.131
22.813;21.297;21.284;21.316;2.297;0.131
22.839;21.316;21.278;21.342;2.297;0.131
22.858;21.38;21.361;21.4;2.241;0.159
22.877;21.425;21.4;21.438;2.328;0.169
22.897;21.413;21.4;21.425;2.364;0.172
22.955;21.393;21.38;21.406;2.305;0.167
22.974;21.406;21.393;21.419;2.287;0.164
22.987;21.387;21.387;21.4;2.289;0.169
22.999;21.38;21.374;21.393;2.323;0.164
23.064;21.368;21.342;21.38;2.305;0.156
23.122;21.393;21.348;21.413;2.259;0.156
23.135;21.38;21.38;21.406;2.32;0.167
23.173;21.406;21.374;21.425;2.351;0.164
23.276;21.4;21.368;21.419;2.32;0.162
23.353;21.4;21.374;21.425;2.39;0.164
23.372;21.393;21.38;21.406;2.279;0.167
23.385;21.393;21.374;21.413;2.31;0.162
23.398;21.406;21.38;21.425;2.269;0.167
23.424;21.413;21.393;21.432;2.279;0.169
23.443;21.4;21.387;21.419;2.279;0.172
23.475;21.425;21.393;21.451;2.292;0.169
23.488;21.419;21.406;21.432;2.305;0.177
23.494;21.419;21.406;21.432;2.269;0.177
23.501;21.4;21.4;21.419;2.225;0.169
23.514;21.406;21.38;21.419;2.23;0.167
23.507;21.393;21.38;21.413;2.387;0.169
23.507;21.38;21.374;21.4;2.261;0.164
23.501;21.387;21.361;21.406;2.374;0.162
23.488;21.355;21.361;21.374;2.359;0.159
23.475;21.323;21.323;21.342;2.292;0.151
23.456;21.31;21.291;21.329;2.318;0.136
23.372;21.31;21.291;21.329;2.313;0.133
23.064;21.297;21.284;21.316;2.289;0.131
23.089;21.335;21.284;21.348;2.305;0.133
23.102;21.348;21.31;21.361;2.313;0.149
23.115;21.387;21.329;21.4;2.261;0.151
23.16;21.419;21.368;21.425;2.279;0.162
23.186;21.432;21.387;21.445;2.243;0.169
23.398;21.4;21.393;21.419;2.282;0.172
23.462;21.393;21.38;21.4;2.282;0.169
23.481;21.4;21.368;21.413;2.302;0.164
23.507;21.393;21.38;21.406;2.284;0.167
23.552;21.406;21.374;21.425;2.292;0.162
23.584;21.413;21.38;21.432;2.307;0.167
23.603;21.4;21.387;21.413;2.251;0.169
23.636;21.419;21.38;21.432;2.361;0.167
23.636;21.406;21.4;21.419;2.241;0.172
23.655;21.419;21.387;21.425;2.325;0.167
23.68;21.425;21.387;21.445;2.277;0.169
23.68;21.425;21.406;21.445;2.297;0.177
23.687;21.419;21.413;21.432;2.287;0.177
23.687;21.419;21.413;21.432;2.253;0.18
23.693;21.419;21.4;21.438;2.315;0.172
23.687;21.413;21.393;21.432;2.313;0.172
23.668;21.4;21.387;21.419;2.307;0.167
23.636;21.387;21.374;21.406;2.289;0.164
23.616;21.374;21.368;21.393;2.313;0.162
23.603;21.355;21.361;21.361;2.282;0.156
23.591;21.323;21.329;21.342;2.323;0.151
23.578;21.31;21.31;21.329;2.261;0.138
23.469;21.316;21.284;21.329;2.271;0.133
23.34;21.297;21.291;21.316;2.305;0.136
23.038;21.303;21.278;21.316;2.282;0.131
22.98;21.303;21.278;21.323;2.246;0.131
22.98;21.329;21.284;21.348;2.284;0.133
22.974;21.368;21.323;21.38;2.279;0.146
22.974;21.393;21.355;21.406;2.287;0.159
22.98;21.4;21.4;21.419;2.256;0.172
22.987;21.413;21.38;21.432;2.279;0.164
23.044;21.348;21.335;21.374;2.313;0.149
23.16;21.413;21.38;21.419;2.313;0.164
23.173;21.393;21.374;21.419;2.295;0.169
23.167;21.406;21.374;21.425;2.289;0.164
23.16;21.387;21.368;21.413;2.243;0.169
23.154;21.406;21.368;21.425;2.307;0.162
23.141;21.393;21.387;21.406;2.241;0.169
23.135;21.393;21.387;21.413;2.241;0.169
23.141;21.387;21.374;21.406;2.307;0.162
23.135;21.374;21.368;21.393;2.279;0.164
23.109;21.38;21.374;21.393;2.295;0.164
23.109;21.374;21.342;21.393;2.259;0.151
23.115;21.387;21.342;21.406;2.315;0.156
23.122;21.374;21.361;21.387;2.256;0.164
23.115;21.393;21.361;21.413;2.228;0.162
23.135;21.387;21.374;21.4;2.372;0.164
23.205;21.335;21.355;21.342;2.271;0.156
23.231;21.316;21.323;21.329;2.341;0.146
23.391;21.31;21.284;21.323;2.235;0.131
23.353;21.303;21.291;21.329;2.392;0.136
23.051;21.297;21.278;21.31;2.233;0.131
23.051;21.297;21.271;21.316;2.328;0.131
23.057;21.303;21.278;21.323;2.302;0.131
23.064;21.303;21.278;21.316;2.23;0.131
23.032;21.297;21.284;21.316;2.295;0.131
23.154;21.297;21.284;21.329;2.323;0.133
23.167;21.303;21.284;21.316;2.238;0.131
23.218;21.329;21.284;21.355;2.331;0.133
23.244;21.368;21.303;21.38;2.282;0.144
23.269;21.38;21.335;21.413;2.343;0.151
23.289;21.4;21.355;21.425;2.271;0.159
23.321;21.419;21.393;21.445;2.315;0.169
23.346;21.425;21.413;21.438;2.256;0.177
23.372;21.432;21.406;21.445;2.235;0.174
23.398;21.438;21.406;21.451;2.233;0.174
23.411;21.419;21.413;21.438;2.336;0.182
23.417;21.419;21.406;21.438;2.248;0.174
23.436;21.387;21.4;21.406;2.3;0.172
23.43;21.374;21.368;21.393;2.271;0.162
23.353;21.387;21.38;21.406;2.305;0.162
23.205;21.374;21.348;21.393;2.253;0.154
23.212;21.361;21.361;21.38;2.32;0.159
23.205;21.374;21.348;21.387;2.289;0.154
23.212;21.374;21.342;21.393;2.292;0.151
23.224;21.361;21.355;21.387;2.282;0.156
23.25;21.361;21.348;21.374;2.256;0.156
23.301;21.361;21.335;21.38;2.397;0.151
23.314;21.374;21.335;21.387;2.248;0.154
23.366;21.393;21.355;21.406;2.243;0.159
23.385;21.38;21.374;21.4;2.302;0.164
23.398;21.393;21.361;21.413;2.271;0.162
23.501;21.38;21.38;21.4;2.338;0.162
23.52;21.387;21.361;21.406;2.223;0.162
23.546;21.368;21.374;21.38;2.323;0.159
23.558;21.329;21.348;21.342;2.238;0.151
23.655;21.31;21.284;21.329;2.279;0.133
23.642;21.316;21.297;21.329;2.3;0.138
23.481;21.31;21.291;21.329;2.333;0.136
23.469;21.303;21.284;21.323;2.256;0.136
23.244;21.303;21.278;21.316;2.315;0.131
23.192;21.297;21.284;21.31;2.3;0.131
23.109;21.291;21.278;21.31;2.349;0.131
23.077;21.297;21.271;21.31;2.266;0.128
23.07;21.291;21.278;21.303;2.328;0.131
23.051;21.297;21.271;21.316;2.279;0.128
23.044;21.297;21.271;21.31;2.318;0.128
23.044;21.303;21.278;21.316;2.305;0.133
23.224;21.297;21.284;21.316;2.338;0.133
23.257;21.31;21.284;21.323;2.251;0.133
23.314;21.387;21.297;21.406;2.238;0.154
23.321;21.413;21.368;21.445;2.359;0.162
23.334;21.432;21.4;21.432;2.248;0.174
23.327;21.438;21.406;21.458;2.356;0.172
23.34;21.432;21.419;21.445;2.302;0.18
23.334;21.445;21.413;21.458;2.323;0.177
23.334;21.438;21.406;21.451;2.354;0.177
23.308;21.425;21.425;21.451;2.356;0.182
23.289;21.406;21.4;21.419;2.31;0.172
23.276;21.393;21.38;21.413;2.343;0.167
23.25;21.387;21.368;21.393;2.41;0.164
23.231;21.361;21.348;21.38;2.338;0.156
23.154;21.393;21.361;21.413;2.333;0.156
23.147;21.387;21.374;21.406;2.325;0.164
23.141;21.393;21.361;21.406;2.323;0.159
23.224;21.387;21.355;21.4;2.223;0.159
23.308;21.374;21.361;21.387;2.23;0.162
23.327;21.374;21.355;21.393;2.346;0.159
23.411;21.387;21.355;21.406;2.397;0.167
23.436;21.4;21.368;21.413;2.374;0.162
23.436;21.393;21.38;21.406;2.233;0.162
23.494;21.374;21.374;21.393;2.22;0.162
23.501;21.329;21.329;21.342;2.279;0.146
23.481;21.316;21.31;21.329;2.361;0.138
23.449;21.316;21.284;21.323;2.212;0.133
23.424;21.31;21.291;21.323;2.343;0.136
23.314;21.303;21.278;21.323;2.328;0.131
23.43;21.31;21.284;21.323;2.218;0.133
23.68;21.31;21.291;21.323;2.343;0.136
23.7;21.316;21.297;21.329;2.218;0.138
23.816;21.323;21.291;21.335;2.313;0.136
23.648;21.31;21.297;21.329;2.313;0.136
23.552;21.31;21.291;21.329;2.374;0.136
23.514;21.303;21.291;21.316;2.256;0.133
23.346;21.297;21.284;21.316;2.295;0.131
23.327;21.303;21.284;21.329;2.31;0.131
23.122;21.303;21.284;21.316;2.259;0.133
23.044;21.291;21.278;21.31;2.251;0.131
23.032;21.297;21.271;21.316;2.307;0.128
22.993;21.297;21.271;21.316;2.292;0.128
22.974;21.297;21.278;21.316;2.266;0.128
22.929;21.291;21.278;21.316;2.369;0.131
22.929;21.323;21.278;21.361;2.253;0.131
22.922;21.361;21.329;21.38;2.264;0.149
22.929;21.4;21.342;21.406;2.318;0.154
22.922;21.406;21.368;21.425;2.292;0.164
22.942;21.387;21.38;21.4;2.356;0.167
22.942;21.374;21.368;21.393;2.279;0.162
22.948;21.361;21.368;21.387;2.271;0.162
22.955;21.368;21.342;21.374;2.282;0.154
22.974;21.368;21.329;21.387;2.307;0.149
22.987;21.38;21.348;21.4;2.333;0.156
22.993;21.393;21.355;21.406;2.364;0.159
22.993;21.387;21.361;21.4;2.356;0.159
22.999;21.368;21.348;21.38;2.251;0.154
23.006;21.374;21.342;21.393;2.354;0.151
22.999;21.368;21.355;21.387;2.359;0.159
23.006;21.374;21.348;21.387;2.266;0.159
23.006;21.368;21.361;21.38;2.289;0.159
22.999;21.374;21.348;21.393;2.284;0.154
22.993;21.38;21.348;21.387;2.295;0.159
22.993;21.374;21.355;21.393;2.277;0.156
22.993;21.374;21.348;21.393;2.374;0.156
22.987;21.393;21.355;21.406;2.243;0.159
22.987;21.374;21.374;21.393;2.392;0.164
23.006;21.368;21.355;21.38;2.261;0.156
23.006;21.387;21.348;21.406;2.343;0.154
23.032;21.368;21.355;21.38;2.302;0.159
23.038;21.355;21.348;21.374;2.264;0.154
23.147;21.297;21.284;21.323;2.31;0.133
23.141;21.303;21.278;21.323;2.279;0.133
23.077;21.291;21.278;21.31;2.325;0.131
23.893;21.368;21.303;21.387;2.297;0.138
23.912;21.387;21.348;21.406;2.271;0.154
23.938;21.413;21.368;21.425;2.292;0.162
23.957;21.438;21.38;21.451;2.284;0.167
23.989;21.464;21.419;21.464;2.31;0.18
24.04;21.458;21.445;21.464;2.269;0.19
24.047;21.445;21.432;21.471;2.349;0.185
24.06;21.438;21.425;21.451;2.269;0.182
24.072;21.406;21.393;21.425;2.302;0.169
24.034;21.406;21.387;21.419;2.315;0.169
23.899;21.387;21.368;21.406;2.3;0.164
23.771;21.368;21.355;21.374;2.271;0.159
23.764;21.329;21.355;21.361;2.277;0.156
23.751;21.316;21.316;21.329;2.251;0.144
23.719;21.297;21.291;21.316;2.261;0.133
23.687;21.303;21.278;21.323;2.32;0.131
23.558;21.303;21.291;21.329;2.315;0.136
23.481;21.297;21.291;21.323;2.331;0.133
23.456;21.303;21.284;21.329;2.328;0.131
23.411;21.303;21.291;21.323;2.292;0.133
23.366;21.297;21.284;21.316;2.277;0.133
23.083;21.291;21.278;21.31;2.269;0.131
22.999;21.297;21.278;21.303;2.328;0.131
22.961;21.291;21.271;21.303;2.377;0.128
22.948;21.297;21.278;21.31;2.261;0.131
22.929;21.297;21.278;21.31;2.264;0.128
22.948;21.291;21.278;21.303;2.3;0.131
22.993;21.335;21.278;21.348;2.315;0.131
22.999;21.355;21.316;21.368;2.259;0.144
23.006;21.393;21.348;21.406;2.277;0.156
23.006;21.406;21.387;21.425;2.307;0.164
23.012;21.413;21.393;21.419;2.256;0.172
23.006;21.419;21.387;21.445;2.346;0.167
23.012;21.406;21.4;21.413;2.292;0.174
23.012;21.387;21.38;21.406;2.218;0.169
23.006;21.355;21.342;21.368;2.269;0.154
23.006;21.361;21.361;21.374;2.284;0.156
23.057;21.368;21.342;21.393;2.336;0.151
23.096;21.393;21.355;21.406;2.277;0.162
23.109;21.38;21.374;21.393;2.313;0.162
23.122;21.387;21.355;21.4;2.256;0.159
23.135;21.374;21.368;21.393;2.282;0.164
23.237;21.387;21.361;21.406;2.302;0.159
23.25;21.393;21.368;21.406;2.318;0.162
23.263;21.4;21.38;21.419;2.323;0.164
23.301;21.38;21.368;21.393;2.279;0.162
23.321;21.38;21.368;21.393;2.325;0.164
23.327;21.393;21.355;21.413;2.228;0.159
23.353;21.387;21.374;21.406;2.39;0.167
23.366;21.4;21.361;21.413;2.238;0.162
23.379;21.387;21.38;21.4;2.354;0.167
23.411;21.38;21.38;21.4;2.277;0.167
23.424;21.368;21.355;21.387;2.323;0.156
23.449;21.335;21.342;21.355;2.264;0.149
23.462;21.316;21.316;21.335;2.338;0.144
23.501;21.297;21.291;21.316;2.343;0.136
23.629;21.303;21.291;21.329;2.292;0.136
23.424;21.297;21.284;21.316;2.333;0.133
23.051;21.297;21.271;21.316;2.256;0.131
22.98;21.297;21.284;21.31;2.305;0.131
23.051;21.31;21.291;21.329;2.256;0.133
23.07;21.31;21.297;21.329;2.253;0.136
23.038;21.438;21.406;21.451;2.253;0.177
23.032;21.445;21.413;21.451;2.256;0.174
23.038;21.425;21.419;21.438;2.346;0.182
23.032;21.432;21.406;21.451;2.284;0.174
23.019;21.387;21.368;21.4;2.325;0.167
23.025;21.374;21.368;21.393;2.266;0.162
23.038;21.374;21.342;21.4;2.289;0.151
23.057;21.374;21.361;21.393;2.274;0.162
23.07;21.4;21.355;21.419;2.282;0.159
23.083;21.393;21.374;21.413;2.354;0.164
23.102;21.406;21.387;21.425;2.297;0.169
23.115;21.413;21.38;21.432;2.282;0.169
23.135;21.406;21.387;21.419;2.323;0.172
23.173;21.4;21.38;21.413;2.351;0.169
23.186;21.387;21.374;21.406;2.228;0.164
23.372;21.425;21.4;21.445;2.266;0.174
23.385;21.432;21.406;21.451;2.315;0.174
23.398;21.419;21.406;21.438;2.259;0.177
23.404;21.4;21.393;21.425;2.277;0.169
23.391;21.413;21.38;21.419;2.282;0.167
23.372;21.361;21.38;21.38;2.297;0.164
23.353;21.348;21.348;21.361;2.284;0.154
23.334;21.323;21.329;21.348;2.271;0.146
23.308;21.31;21.303;21.329;2.297;0.138
23.282;21.316;21.291;21.335;2.3;0.136
23.244;21.31;21.297;21.329;2.346;0.138
23.212;21.303;21.291;21.323;2.248;0.136
23.077;21.303;21.284;21.329;2.248;0.133
23.295;21.31;21.284;21.329;2.315;0.133
23.385;21.323;21.297;21.335;2.259;0.136
23.25;21.316;21.291;21.335;2.343;0.136
23.244;21.31;21.297;21.329;2.241;0.138
23.135;21.297;21.291;21.329;2.292;0.133
23.122;21.31;21.284;21.323;2.287;0.131
23.083;21.31;21.291;21.329;2.354;0.131
23.083;21.303;21.284;21.329;2.32;0.133
23.122;21.303;21.291;21.323;2.325;0.133
23.179;21.31;21.291;21.329;2.282;0.133
23.289;21.31;21.284;21.329;2.264;0.136
23.327;21.316;21.297;21.335;2.235;0.138
23.379;21.316;21.291;21.335;2.305;0.136
23.398;21.323;21.303;21.342;2.369;0.141
23.263;21.316;21.297;21.329;2.313;0.136
23.25;21.31;21.291;21.335;2.253;0.133
23.102;21.303;21.291;21.323;2.259;0.136
23.077;21.31;21.284;21.329;2.266;0.136
23.019;21.303;21.278;21.323;2.292;0.131
23.057;21.31;21.284;21.323;2.318;0.136
23.135;21.31;21.297;21.329;2.292;0.136
23.141;21.31;21.291;21.329;2.228;0.136
23.173;21.31;21.291;21.335;2.3;0.133
23.533;21.316;21.297;21.335;2.233;0.136
23.706;21.368;21.31;21.387;2.318;0.141
23.758;21.387;21.355;21.406;2.246;0.159
23.783;21.425;21.368;21.445;2.323;0.162
23.803;21.445;21.406;21.471;2.266;0.174
23.841;21.464;21.425;21.483;2.292;0.182
23.867;21.477;21.445;21.49;2.274;0.19
23.905;21.464;21.458;21.483;2.3;0.192
23.925;21.483;21.445;21.503;2.297;0.187
23.938;21.471;21.464;21.496;2.282;0.195
23.989;21.451;21.438;21.477;2.305;0.192
24.008;21.445;21.432;21.464;2.32;0.185
24.002;21.445;21.425;21.464;2.271;0.182
23.989;21.432;21.419;21.451;2.297;0.18
23.963;21.406;21.406;21.432;2.271;0.174
23.925;21.419;21.387;21.445;2.295;0.169
23.886;21.425;21.4;21.464;2.282;0.172
23.848;21.438;21.419;21.458;2.328;0.18
23.816;21.432;21.425;21.464;2.269;0.182
23.668;21.419;21.406;21.438;2.289;0.174
23.629;21.406;21.393;21.425;2.313;0.169
23.597;21.393;21.387;21.413;2.295;0.167
23.501;21.38;21.368;21.387;2.264;0.162
23.462;21.342;21.361;21.368;2.318;0.156
23.43;21.323;21.342;21.335;2.282;0.144
23.212;21.303;21.284;21.323;2.266;0.131
23.192;21.303;21.284;21.316;2.338;0.133
23.16;21.297;21.278;21.316;2.253;0.133
22.987;21.297;21.284;21.31;2.284;0.133
22.961;21.31;21.284;21.323;2.251;0.131
23.07;21.31;21.291;21.329;2.269;0.136
23.269;21.316;21.291;21.335;2.305;0.138
23.764;21.335;21.31;21.355;2.307;0.141
23.79;21.329;21.316;21.348;2.307;0.144
23.803;21.329;21.31;21.355;2.341;0.141
23.809;21.348;21.31;21.38;2.253;0.144
23.822;21.413;21.329;21.425;2.302;0.162
23.816;21.458;21.4;21.477;2.259;0.172
23.816;21.477;21.445;21.496;2.333;0.19
23.809;21.464;21.458;21.483;2.295;0.195
23.796;21.451;21.438;21.471;2.279;0.187
23.777;21.445;21.432;21.464;2.266;0.182
23.764;21.445;21.419;21.451;2.325;0.18
23.738;21.413;21.406;21.432;2.248;0.174
23.693;21.4;21.387;21.413;2.295;0.169
23.648;21.387;21.374;21.406;2.256;0.164
23.636;21.393;21.374;21.413;2.333;0.162
23.571;21.393;21.38;21.419;2.305;0.164
23.514;21.393;21.374;21.413;2.295;0.164
23.488;21.387;21.38;21.406;2.315;0.164
23.443;21.38;21.374;21.4;2.331;0.162
23.295;21.38;21.355;21.406;2.3;0.159
23.276;21.38;21.361;21.393;2.279;0.162
23.224;21.368;21.355;21.387;2.279;0.156
23.167;21.374;21.355;21.387;2.338;0.159
23.096;21.38;21.355;21.38;2.261;0.159
23.083;21.342;21.361;21.361;2.302;0.154
23.07;21.323;21.323;21.329;2.277;0.149
23.057;21.31;21.291;21.316;2.269;0.133
23.032;21.284;21.278;21.303;2.307;0.128
22.942;21.303;21.284;21.316;2.287;0.133
22.955;21.297;21.284;21.323;2.271;0.131
22.999;21.303;21.278;21.323;2.3;0.131
23.044;21.303;21.291;21.323;2.261;0.133
23.449;21.31;21.297;21.329;2.295;0.138
23.597;21.329;21.303;21.348;2.292;0.138
23.507;21.329;21.303;21.348;2.3;0.138
23.385;21.323;21.303;21.329;2.274;0.138
23.019;21.297;21.284;21.323;2.274;0.131
22.89;21.303;21.278;21.323;2.292;0.131
22.89;21.297;21.284;21.316;2.292;0.133
22.897;21.303;21.284;21.323;2.248;0.131
22.903;21.355;21.303;21.374;2.241;0.141
22.903;21.393;21.355;21.413;2.271;0.156
22.935;21.413;21.406;21.425;2.269;0.177
22.948;21.419;21.387;21.432;2.318;0.169
22.955;21.393;21.4;21.413;2.259;0.174
22.987;21.374;21.361;21.393;2.264;0.162
22.999;21.368;21.355;21.38;2.271;0.156
23.012;21.368;21.348;21.393;2.302;0.154
23.019;21.38;21.342;21.393;2.328;0.151
23.032;21.387;21.355;21.406;2.3;0.159
23.032;21.374;21.368;21.393;2.269;0.162
23.038;21.4;21.355;21.419;2.313;0.164
23.038;21.393;21.368;21.406;2.256;0.162
23.032;21.387;21.355;21.406;2.297;0.159
23.012;21.38;21.374;21.4;2.261;0.164
23.012;21.406;21.38;21.413;2.282;0.162
23.019;21.374;21.374;21.393;2.253;0.162
23.032;21.329;21.329;21.342;2.246;0.144
23.038;21.297;21.291;21.316;2.331;0.138
23.077;21.297;21.271;21.316;2.271;0.131
23.379;21.316;21.303;21.329;2.277;0.138
22.993;21.303;21.278;21.316;2.292;0.131
23.725;21.329;21.303;21.348;2.289;0.141
23.661;21.323;21.303;21.342;2.284;0.138
23.648;21.316;21.303;21.342;2.292;0.141
23.591;21.323;21.297;21.335;2.313;0.136
23.057;21.303;21.284;21.316;2.287;0.133
22.903;21.297;21.284;21.316;2.271;0.133
22.89;21.335;21.284;21.355;2.264;0.131
22.897;21.348;21.329;21.374;2.315;0.144
22.89;21.419;21.368;21.432;2.264;0.159
22.89;21.4;21.393;21.419;2.323;0.172
22.903;21.419;21.38;21.432;2.287;0.164
22.903;21.406;21.393;21.432;2.277;0.172
22.897;21.425;21.38;21.425;2.302;0.167
22.922;21.38;21.374;21.393;2.315;0.162
22.935;21.368;21.355;21.387;2.246;0.159
22.961;21.355;21.348;21.374;2.264;0.154
22.974;21.368;21.335;21.387;2.305;0.149
22.999;21.38;21.348;21.393;2.3;0.156
23.012;21.393;21.361;21.406;2.253;0.154
23.038;21.387;21.361;21.406;2.264;0.159
23.077;21.393;21.361;21.406;2.241;0.162
23.128;21.4;21.38;21.413;2.343;0.172
23.154;21.393;21.38;21.413;2.313;0.164
23.218;21.387;21.355;21.406;2.287;0.159
23.244;21.406;21.374;21.406;2.284;0.164
23.25;21.413;21.387;21.425;2.289;0.167
23.25;21.406;21.393;21.432;2.264;0.172
23.282;21.419;21.4;21.425;2.248;0.167
23.276;21.393;21.38;21.413;2.325;0.164
23.269;21.4;21.374;21.425;2.251;0.164
23.25;21.348;21.342;21.355;2.302;0.154
23.237;21.323;21.323;21.342;2.292;0.146
23.012;21.303;21.291;21.323;2.284;0.133
22.877;21.297;21.278;21.316;2.318;0.131
22.871;21.303;21.278;21.316;2.261;0.133
22.845;21.316;21.291;21.329;2.341;0.136
22.871;21.303;21.297;21.329;2.372;0.136
